HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.gifPrefix,Answer.answer1,Answer.answer2,Answer.answer3,Approve,Reject,,,,,,
3Z33IC0JC1NNFMDF48OQBPXFJEN9VZ,3R4042Q91D6QAQQL07PUNF8UE8DFFL,Rate similarity of GIFs,Rate overall similarity between the content of two GIFs,"image, gif, similarity, rate",$0.10,Mon Dec 05 07:23:52 PST 2016,25,BatchId:2618959;,1800,60,Mon Dec 12 07:23:52 PST 2016,,,38SKSKU7R2YFH2RIK0XYPTTXY55LIR,A33KTU8KJ5CP2T,Approved,Mon Dec 05 07:45:28 PST 2016,Mon Dec 05 07:46:19 PST 2016,Mon Dec 05 07:47:19 PST 2016,2016-12-05 15:47:39 UTC,,,51,100% (12/12),100% (12/12),100% (12/12),mean,1,8,8,,,,,,,,
3Z33IC0JC1NNFMDF48OQBPXFJEN9VZ,3R4042Q91D6QAQQL07PUNF8UE8DFFL,Rate similarity of GIFs,Rate overall similarity between the content of two GIFs,"image, gif, similarity, rate",$0.10,Mon Dec 05 07:23:52 PST 2016,25,BatchId:2618959;,1800,60,Mon Dec 12 07:23:52 PST 2016,,,3A7Y0R2P2PP6C7SDG1LMCO3KITZXJW,A2A0M30DSA7ZN,Approved,Mon Dec 05 07:27:04 PST 2016,Mon Dec 05 07:31:48 PST 2016,Mon Dec 05 07:32:48 PST 2016,2016-12-05 15:33:39 UTC,,,284,100% (12/12),100% (12/12),100% (12/12),mean,2,8,8,,,,,,,,
3Z33IC0JC1NNFMDF48OQBPXFJEN9VZ,3R4042Q91D6QAQQL07PUNF8UE8DFFL,Rate similarity of GIFs,Rate overall similarity between the content of two GIFs,"image, gif, similarity, rate",$0.10,Mon Dec 05 07:23:52 PST 2016,25,BatchId:2618959;,1800,60,Mon Dec 12 07:23:52 PST 2016,,,3CFJTT4SXURG2H2GG6WO6OBW3LWI7B,APWBUB0PDRLS5,Approved,Mon Dec 05 07:30:23 PST 2016,Mon Dec 05 07:30:48 PST 2016,Mon Dec 05 07:31:48 PST 2016,2016-12-05 15:32:39 UTC,,,25,100% (12/12),100% (12/12),100% (12/12),mean,2,8,5,,,,,,,,
3Z33IC0JC1NNFMDF48OQBPXFJEN9VZ,3R4042Q91D6QAQQL07PUNF8UE8DFFL,Rate similarity of GIFs,Rate overall similarity between the content of two GIFs,"image, gif, similarity, rate",$0.10,Mon Dec 05 07:23:52 PST 2016,25,BatchId:2618959;,1800,60,Mon Dec 12 07:23:52 PST 2016,,,3DH6GAKTYZQLCRNR3JAAJWYJ3X7YZP,A27IABVBUZ9X8Z,Approved,Mon Dec 05 07:32:05 PST 2016,Mon Dec 05 07:32:43 PST 2016,Mon Dec 05 07:33:43 PST 2016,2016-12-05 15:34:39 UTC,,,38,100% (12/12),100% (12/12),100% (12/12),mean,3,8,7,,,,,,,,
3Z33IC0JC1NNFMDF48OQBPXFJEN9VZ,3R4042Q91D6QAQQL07PUNF8UE8DFFL,Rate similarity of GIFs,Rate overall similarity between the content of two GIFs,"image, gif, similarity, rate",$0.10,Mon Dec 05 07:23:52 PST 2016,25,BatchId:2618959;,1800,60,Mon Dec 12 07:23:52 PST 2016,,,3E7TUJ2EGDN38PAN3PTXTNMP66GD9K,A1EGJ0KJG2QFB4,Approved,Mon Dec 05 07:44:22 PST 2016,Mon Dec 05 07:44:40 PST 2016,Mon Dec 05 07:45:40 PST 2016,2016-12-05 15:46:39 UTC,,,18,100% (11/11),100% (11/11),100% (11/11),mean,2,7,6,,,,,,,,
3Z33IC0JC1NNFMDF48OQBPXFJEN9VZ,3R4042Q91D6QAQQL07PUNF8UE8DFFL,Rate similarity of GIFs,Rate overall similarity between the content of two GIFs,"image, gif, similarity, rate",$0.10,Mon Dec 05 07:23:52 PST 2016,25,BatchId:2618959;,1800,60,Mon Dec 12 07:23:52 PST 2016,,,3EJPLAJKENHJT7DLX0FI05EQ4NH6Z0,AX38A9YR40H0I,Approved,Mon Dec 05 07:39:33 PST 2016,Mon Dec 05 07:40:11 PST 2016,Mon Dec 05 07:41:11 PST 2016,2016-12-05 15:41:39 UTC,,,38,100% (8/8),100% (8/8),100% (8/8),mean,4,7,5,,,,,,,,
3Z33IC0JC1NNFMDF48OQBPXFJEN9VZ,3R4042Q91D6QAQQL07PUNF8UE8DFFL,Rate similarity of GIFs,Rate overall similarity between the content of two GIFs,"image, gif, similarity, rate",$0.10,Mon Dec 05 07:23:52 PST 2016,25,BatchId:2618959;,1800,60,Mon Dec 12 07:23:52 PST 2016,,,3FUI0JHJPYZJBVJATRMBP1XRF1F33T,A32Q6TNSAG4U3I,Approved,Mon Dec 05 07:37:28 PST 2016,Mon Dec 05 07:37:53 PST 2016,Mon Dec 05 07:38:53 PST 2016,2016-12-05 15:39:39 UTC,,,25,100% (12/12),100% (12/12),100% (12/12),mean,7,8,5,,,,,,,,
3Z33IC0JC1NNFMDF48OQBPXFJEN9VZ,3R4042Q91D6QAQQL07PUNF8UE8DFFL,Rate similarity of GIFs,Rate overall similarity between the content of two GIFs,"image, gif, similarity, rate",$0.10,Mon Dec 05 07:23:52 PST 2016,25,BatchId:2618959;,1800,60,Mon Dec 12 07:23:52 PST 2016,,,3G5W44VEU8JQ15359CLUPH32US7GKQ,A2UIRHKDQBWJEZ,Approved,Mon Dec 05 07:42:20 PST 2016,Mon Dec 05 07:42:33 PST 2016,Mon Dec 05 07:43:33 PST 2016,2016-12-05 15:43:39 UTC,,,13,100% (12/12),100% (12/12),100% (12/12),mean,6,8,6,,,,,,,,
3Z33IC0JC1NNFMDF48OQBPXFJEN9VZ,3R4042Q91D6QAQQL07PUNF8UE8DFFL,Rate similarity of GIFs,Rate overall similarity between the content of two GIFs,"image, gif, similarity, rate",$0.10,Mon Dec 05 07:23:52 PST 2016,25,BatchId:2618959;,1800,60,Mon Dec 12 07:23:52 PST 2016,,,3HFNH7HEMIFCC810MH5RL3FBTYWQGP,A1F4BT8OW43O5,Approved,Mon Dec 05 07:31:44 PST 2016,Mon Dec 05 07:32:05 PST 2016,Mon Dec 05 07:33:05 PST 2016,2016-12-05 15:33:39 UTC,,,21,100% (3/3),100% (3/3),100% (3/3),mean,1,8,3,,,,,,,,
3Z33IC0JC1NNFMDF48OQBPXFJEN9VZ,3R4042Q91D6QAQQL07PUNF8UE8DFFL,Rate similarity of GIFs,Rate overall similarity between the content of two GIFs,"image, gif, similarity, rate",$0.10,Mon Dec 05 07:23:52 PST 2016,25,BatchId:2618959;,1800,60,Mon Dec 12 07:23:52 PST 2016,,,3HPZF4IVNNU84YCHB5Q28YXYUFKCY3,AURYD2FH3FUOQ,Approved,Mon Dec 05 07:25:52 PST 2016,Mon Dec 05 07:32:02 PST 2016,Mon Dec 05 07:33:02 PST 2016,2016-12-05 15:33:39 UTC,,,370,100% (12/12),100% (12/12),100% (12/12),mean,3,9,4,,,,,,,,
3Z33IC0JC1NNFMDF48OQBPXFJEN9VZ,3R4042Q91D6QAQQL07PUNF8UE8DFFL,Rate similarity of GIFs,Rate overall similarity between the content of two GIFs,"image, gif, similarity, rate",$0.10,Mon Dec 05 07:23:52 PST 2016,25,BatchId:2618959;,1800,60,Mon Dec 12 07:23:52 PST 2016,,,3IAS3U3I0GHZT8R44KNCOAQBXFQ2B6,A1X3S77785SQH0,Approved,Mon Dec 05 07:29:22 PST 2016,Mon Dec 05 07:29:38 PST 2016,Mon Dec 05 07:30:38 PST 2016,2016-12-05 15:30:39 UTC,,,16,100% (12/12),100% (12/12),100% (12/12),mean,3,4,3,,,,,,,,
3Z33IC0JC1NNFMDF48OQBPXFJEN9VZ,3R4042Q91D6QAQQL07PUNF8UE8DFFL,Rate similarity of GIFs,Rate overall similarity between the content of two GIFs,"image, gif, similarity, rate",$0.10,Mon Dec 05 07:23:52 PST 2016,25,BatchId:2618959;,1800,60,Mon Dec 12 07:23:52 PST 2016,,,3KV0LJBBH3MCGJCMAZSM3Y9DL69MRT,A2B8HPIZDKYKDR,Approved,Mon Dec 05 07:26:27 PST 2016,Mon Dec 05 07:34:10 PST 2016,Mon Dec 05 07:35:10 PST 2016,2016-12-05 15:35:39 UTC,,,463,100% (12/12),100% (12/12),100% (12/12),mean,5,7,2,,,,,,,,
3Z33IC0JC1NNFMDF48OQBPXFJEN9VZ,3R4042Q91D6QAQQL07PUNF8UE8DFFL,Rate similarity of GIFs,Rate overall similarity between the content of two GIFs,"image, gif, similarity, rate",$0.10,Mon Dec 05 07:23:52 PST 2016,25,BatchId:2618959;,1800,60,Mon Dec 12 07:23:52 PST 2016,,,3NPFYT4IZD5WL52C8V0JFBB4Q1IXGS,A273DS7TQWR9M1,Approved,Mon Dec 05 07:27:01 PST 2016,Mon Dec 05 07:27:19 PST 2016,Mon Dec 05 07:28:19 PST 2016,2016-12-05 15:28:39 UTC,,,18,100% (12/12),100% (12/12),100% (12/12),mean,1,9,4,,,,,,,,
3Z33IC0JC1NNFMDF48OQBPXFJEN9VZ,3R4042Q91D6QAQQL07PUNF8UE8DFFL,Rate similarity of GIFs,Rate overall similarity between the content of two GIFs,"image, gif, similarity, rate",$0.10,Mon Dec 05 07:23:52 PST 2016,25,BatchId:2618959;,1800,60,Mon Dec 12 07:23:52 PST 2016,,,3QXNC7EIPJW9959TRD52EG26CH309A,A3EBUBRYCKB6AF,Approved,Mon Dec 05 07:27:11 PST 2016,Mon Dec 05 07:32:25 PST 2016,Mon Dec 05 07:33:25 PST 2016,2016-12-05 15:33:39 UTC,,,314,100% (12/12),100% (12/12),100% (12/12),mean,2,8,2,,,,,,,,
3Z33IC0JC1NNFMDF48OQBPXFJEN9VZ,3R4042Q91D6QAQQL07PUNF8UE8DFFL,Rate similarity of GIFs,Rate overall similarity between the content of two GIFs,"image, gif, similarity, rate",$0.10,Mon Dec 05 07:23:52 PST 2016,25,BatchId:2618959;,1800,60,Mon Dec 12 07:23:52 PST 2016,,,3S0TNUHWKUJ3UKRDYXNJTRREM0Y8DQ,A2S5DSZYFBFQJP,Approved,Mon Dec 05 07:45:00 PST 2016,Mon Dec 05 07:45:35 PST 2016,Mon Dec 05 07:46:35 PST 2016,2016-12-05 15:46:39 UTC,,,35,100% (12/12),100% (12/12),100% (12/12),mean,4,8,2,,,,,,,,
3Z33IC0JC1NNFMDF48OQBPXFJEN9VZ,3R4042Q91D6QAQQL07PUNF8UE8DFFL,Rate similarity of GIFs,Rate overall similarity between the content of two GIFs,"image, gif, similarity, rate",$0.10,Mon Dec 05 07:23:52 PST 2016,25,BatchId:2618959;,1800,60,Mon Dec 12 07:23:52 PST 2016,,,3S4AW7T80CJL9VS3ZBVUVSJETN04LR,ANMXMEB55AGM6,Approved,Mon Dec 05 07:28:23 PST 2016,Mon Dec 05 07:29:45 PST 2016,Mon Dec 05 07:30:45 PST 2016,2016-12-05 15:31:39 UTC,,,82,100% (12/12),100% (12/12),100% (12/12),mean,5,8,6,,,,,,,,
3Z33IC0JC1NNFMDF48OQBPXFJEN9VZ,3R4042Q91D6QAQQL07PUNF8UE8DFFL,Rate similarity of GIFs,Rate overall similarity between the content of two GIFs,"image, gif, similarity, rate",$0.10,Mon Dec 05 07:23:52 PST 2016,25,BatchId:2618959;,1800,60,Mon Dec 12 07:23:52 PST 2016,,,3SEPORI8WO0KG9PONDWUGAGC062ZAE,A2QTP92PCZUGI2,Approved,Mon Dec 05 07:25:01 PST 2016,Mon Dec 05 07:33:55 PST 2016,Mon Dec 05 07:34:55 PST 2016,2016-12-05 15:35:39 UTC,,,534,100% (1/1),100% (1/1),100% (1/1),mean,1,4,2,,,,,,,,
3Z33IC0JC1NNFMDF48OQBPXFJEN9VZ,3R4042Q91D6QAQQL07PUNF8UE8DFFL,Rate similarity of GIFs,Rate overall similarity between the content of two GIFs,"image, gif, similarity, rate",$0.10,Mon Dec 05 07:23:52 PST 2016,25,BatchId:2618959;,1800,60,Mon Dec 12 07:23:52 PST 2016,,,3VAR3R6G1Q2UYHI2O61Z4L3DQE1O8Z,A1ANF3U25Z0TUI,Approved,Mon Dec 05 07:32:23 PST 2016,Mon Dec 05 07:32:44 PST 2016,Mon Dec 05 07:33:44 PST 2016,2016-12-05 15:34:39 UTC,,,21,100% (12/12),100% (12/12),100% (12/12),mean,3,4,3,,,,,,,,
3Z33IC0JC1NNFMDF48OQBPXFJEN9VZ,3R4042Q91D6QAQQL07PUNF8UE8DFFL,Rate similarity of GIFs,Rate overall similarity between the content of two GIFs,"image, gif, similarity, rate",$0.10,Mon Dec 05 07:23:52 PST 2016,25,BatchId:2618959;,1800,60,Mon Dec 12 07:23:52 PST 2016,,,3VSOLARPKCA5QX8QA0NLGE0DFTP39A,A1Y2CPK3UHNSO0,Approved,Mon Dec 05 07:35:15 PST 2016,Mon Dec 05 07:35:36 PST 2016,Mon Dec 05 07:36:36 PST 2016,2016-12-05 15:36:39 UTC,,,21,100% (12/12),100% (12/12),100% (12/12),mean,1,7,3,,,,,,,,
3Z33IC0JC1NNFMDF48OQBPXFJEN9VZ,3R4042Q91D6QAQQL07PUNF8UE8DFFL,Rate similarity of GIFs,Rate overall similarity between the content of two GIFs,"image, gif, similarity, rate",$0.10,Mon Dec 05 07:23:52 PST 2016,25,BatchId:2618959;,1800,60,Mon Dec 12 07:23:52 PST 2016,,,3WR9XG3T64CMUA31VHUKCN1DY3Z47M,A3HJNOCKXFOOVP,Approved,Mon Dec 05 07:43:34 PST 2016,Mon Dec 05 07:43:49 PST 2016,Mon Dec 05 07:44:49 PST 2016,2016-12-05 15:45:39 UTC,,,15,100% (12/12),100% (12/12),100% (12/12),mean,2,8,6,,,,,,,,
3Z33IC0JC1NNFMDF48OQBPXFJEN9VZ,3R4042Q91D6QAQQL07PUNF8UE8DFFL,Rate similarity of GIFs,Rate overall similarity between the content of two GIFs,"image, gif, similarity, rate",$0.10,Mon Dec 05 07:23:52 PST 2016,25,BatchId:2618959;,1800,60,Mon Dec 12 07:23:52 PST 2016,,,3Z2R0DQ0JIFX0B3OEBP2PIWW0C62E9,A3DY78Q4FCWTXX,Approved,Mon Dec 05 07:40:11 PST 2016,Mon Dec 05 07:40:26 PST 2016,Mon Dec 05 07:41:26 PST 2016,2016-12-05 15:41:39 UTC,,,15,100% (12/12),100% (12/12),100% (12/12),mean,7,6,3,,,,,,,,
3OJX0UFJ008N27OFZIELF3VW57E9UA,3R4042Q91D6QAQQL07PUNF8UE8DFFL,Rate similarity of GIFs,Rate overall similarity between the content of two GIFs,"image, gif, similarity, rate",$0.10,Mon Dec 05 07:23:52 PST 2016,25,BatchId:2618959;,1800,60,Mon Dec 12 07:23:52 PST 2016,,,31QTRG6Q2UERYNLLGAC8SYW5TY0PYV,A1X3S77785SQH0,Approved,Mon Dec 05 07:30:53 PST 2016,Mon Dec 05 07:31:09 PST 2016,Mon Dec 05 07:32:09 PST 2016,2016-12-05 15:32:39 UTC,,,16,100% (12/12),100% (12/12),100% (12/12),min_error,2,3,3,,,,,,,,
3OJX0UFJ008N27OFZIELF3VW57E9UA,3R4042Q91D6QAQQL07PUNF8UE8DFFL,Rate similarity of GIFs,Rate overall similarity between the content of two GIFs,"image, gif, similarity, rate",$0.10,Mon Dec 05 07:23:52 PST 2016,25,BatchId:2618959;,1800,60,Mon Dec 12 07:23:52 PST 2016,,,32SCWG5HII5PF3BFARHG97CCUO6P6U,A273DS7TQWR9M1,Approved,Mon Dec 05 07:26:31 PST 2016,Mon Dec 05 07:27:01 PST 2016,Mon Dec 05 07:28:01 PST 2016,2016-12-05 15:28:39 UTC,,,30,100% (12/12),100% (12/12),100% (12/12),min_error,1,10,7,,,,,,,,
3OJX0UFJ008N27OFZIELF3VW57E9UA,3R4042Q91D6QAQQL07PUNF8UE8DFFL,Rate similarity of GIFs,Rate overall similarity between the content of two GIFs,"image, gif, similarity, rate",$0.10,Mon Dec 05 07:23:52 PST 2016,25,BatchId:2618959;,1800,60,Mon Dec 12 07:23:52 PST 2016,,,33OOO72IVIMCNCDN1Z330H5JFD4TCX,ANMXMEB55AGM6,Approved,Mon Dec 05 07:35:07 PST 2016,Mon Dec 05 07:36:04 PST 2016,Mon Dec 05 07:37:04 PST 2016,2016-12-05 15:37:39 UTC,,,57,100% (12/12),100% (12/12),100% (12/12),min_error,4,7,9,,,,,,,,
3OJX0UFJ008N27OFZIELF3VW57E9UA,3R4042Q91D6QAQQL07PUNF8UE8DFFL,Rate similarity of GIFs,Rate overall similarity between the content of two GIFs,"image, gif, similarity, rate",$0.10,Mon Dec 05 07:23:52 PST 2016,25,BatchId:2618959;,1800,60,Mon Dec 12 07:23:52 PST 2016,,,358UUM7WR04TVG5Z6TQXKGCNQHE7R3,A2B8HPIZDKYKDR,Approved,Mon Dec 05 07:26:36 PST 2016,Mon Dec 05 07:36:00 PST 2016,Mon Dec 05 07:37:00 PST 2016,2016-12-05 15:37:39 UTC,,,564,100% (12/12),100% (12/12),100% (12/12),min_error,1,9,7,,,,,,,,
3OJX0UFJ008N27OFZIELF3VW57E9UA,3R4042Q91D6QAQQL07PUNF8UE8DFFL,Rate similarity of GIFs,Rate overall similarity between the content of two GIFs,"image, gif, similarity, rate",$0.10,Mon Dec 05 07:23:52 PST 2016,25,BatchId:2618959;,1800,60,Mon Dec 12 07:23:52 PST 2016,,,37Q970SNZF9RL9QAW29T9GQ69X11SS,A2UIRHKDQBWJEZ,Approved,Mon Dec 05 07:39:43 PST 2016,Mon Dec 05 07:41:29 PST 2016,Mon Dec 05 07:42:29 PST 2016,2016-12-05 15:42:39 UTC,,,106,100% (12/12),100% (12/12),100% (12/12),min_error,6,8,8,,,,,,,,
3OJX0UFJ008N27OFZIELF3VW57E9UA,3R4042Q91D6QAQQL07PUNF8UE8DFFL,Rate similarity of GIFs,Rate overall similarity between the content of two GIFs,"image, gif, similarity, rate",$0.10,Mon Dec 05 07:23:52 PST 2016,25,BatchId:2618959;,1800,60,Mon Dec 12 07:23:52 PST 2016,,,3A9AA95ATXNTWZB1587BH1YCYTYP5H,A3DY78Q4FCWTXX,Approved,Mon Dec 05 07:40:26 PST 2016,Mon Dec 05 07:40:41 PST 2016,Mon Dec 05 07:41:41 PST 2016,2016-12-05 15:42:39 UTC,,,15,100% (12/12),100% (12/12),100% (12/12),min_error,2,7,7,,,,,,,,
3OJX0UFJ008N27OFZIELF3VW57E9UA,3R4042Q91D6QAQQL07PUNF8UE8DFFL,Rate similarity of GIFs,Rate overall similarity between the content of two GIFs,"image, gif, similarity, rate",$0.10,Mon Dec 05 07:23:52 PST 2016,25,BatchId:2618959;,1800,60,Mon Dec 12 07:23:52 PST 2016,,,3C5W7UE9CGRWDFYYJYYESGV1MNUXM0,A2A0M30DSA7ZN,Approved,Mon Dec 05 07:27:06 PST 2016,Mon Dec 05 07:32:26 PST 2016,Mon Dec 05 07:33:26 PST 2016,2016-12-05 15:33:39 UTC,,,320,100% (12/12),100% (12/12),100% (12/12),min_error,1,9,9,,,,,,,,
3OJX0UFJ008N27OFZIELF3VW57E9UA,3R4042Q91D6QAQQL07PUNF8UE8DFFL,Rate similarity of GIFs,Rate overall similarity between the content of two GIFs,"image, gif, similarity, rate",$0.10,Mon Dec 05 07:23:52 PST 2016,25,BatchId:2618959;,1800,60,Mon Dec 12 07:23:52 PST 2016,,,3CFVK00FWMMZOIWHIZO9SQ3SPE86LG,ARVXIBUCA8WDZ,Approved,Mon Dec 05 07:35:56 PST 2016,Mon Dec 05 07:36:06 PST 2016,Mon Dec 05 07:37:06 PST 2016,2016-12-05 15:37:39 UTC,,,10,100% (12/12),100% (12/12),100% (12/12),min_error,1,8,8,,,,,,,,
3OJX0UFJ008N27OFZIELF3VW57E9UA,3R4042Q91D6QAQQL07PUNF8UE8DFFL,Rate similarity of GIFs,Rate overall similarity between the content of two GIFs,"image, gif, similarity, rate",$0.10,Mon Dec 05 07:23:52 PST 2016,25,BatchId:2618959;,1800,60,Mon Dec 12 07:23:52 PST 2016,,,3COPXFW7XCDWEIW4CVBHJQHUVJTPK2,A33KTU8KJ5CP2T,Approved,Mon Dec 05 07:37:43 PST 2016,Mon Dec 05 07:38:46 PST 2016,Mon Dec 05 07:39:46 PST 2016,2016-12-05 15:40:39 UTC,,,63,100% (12/12),100% (12/12),100% (12/12),min_error,1,8,9,,,,,,,,
3OJX0UFJ008N27OFZIELF3VW57E9UA,3R4042Q91D6QAQQL07PUNF8UE8DFFL,Rate similarity of GIFs,Rate overall similarity between the content of two GIFs,"image, gif, similarity, rate",$0.10,Mon Dec 05 07:23:52 PST 2016,25,BatchId:2618959;,1800,60,Mon Dec 12 07:23:52 PST 2016,,,3DPNQGW4LMG3QAPWC7PS691H3SC46K,A1ANF3U25Z0TUI,Approved,Mon Dec 05 07:32:44 PST 2016,Mon Dec 05 07:33:07 PST 2016,Mon Dec 05 07:34:07 PST 2016,2016-12-05 15:34:39 UTC,,,23,100% (12/12),100% (12/12),100% (12/12),min_error,1,6,8,,,,,,,,
3OJX0UFJ008N27OFZIELF3VW57E9UA,3R4042Q91D6QAQQL07PUNF8UE8DFFL,Rate similarity of GIFs,Rate overall similarity between the content of two GIFs,"image, gif, similarity, rate",$0.10,Mon Dec 05 07:23:52 PST 2016,25,BatchId:2618959;,1800,60,Mon Dec 12 07:23:52 PST 2016,,,3EG49X351VDUOCD6WIRX3KYFWNHX6S,A1Y2CPK3UHNSO0,Approved,Mon Dec 05 07:35:37 PST 2016,Mon Dec 05 07:35:53 PST 2016,Mon Dec 05 07:36:53 PST 2016,2016-12-05 15:37:39 UTC,,,16,100% (12/12),100% (12/12),100% (12/12),min_error,1,7,9,,,,,,,,
3OJX0UFJ008N27OFZIELF3VW57E9UA,3R4042Q91D6QAQQL07PUNF8UE8DFFL,Rate similarity of GIFs,Rate overall similarity between the content of two GIFs,"image, gif, similarity, rate",$0.10,Mon Dec 05 07:23:52 PST 2016,25,BatchId:2618959;,1800,60,Mon Dec 12 07:23:52 PST 2016,,,3EQHHY4HQTTNJMI22PHONSKKX2DG56,A1EGJ0KJG2QFB4,Approved,Mon Dec 05 07:45:13 PST 2016,Mon Dec 05 07:45:23 PST 2016,Mon Dec 05 07:46:23 PST 2016,2016-12-05 15:46:39 UTC,,,10,100% (11/11),100% (11/11),100% (11/11),min_error,2,7,7,,,,,,,,
3OJX0UFJ008N27OFZIELF3VW57E9UA,3R4042Q91D6QAQQL07PUNF8UE8DFFL,Rate similarity of GIFs,Rate overall similarity between the content of two GIFs,"image, gif, similarity, rate",$0.10,Mon Dec 05 07:23:52 PST 2016,25,BatchId:2618959;,1800,60,Mon Dec 12 07:23:52 PST 2016,,,3FPRZHYEPZ83N4LTD1SH8WPA6L83VQ,A32Q6TNSAG4U3I,Approved,Mon Dec 05 07:35:48 PST 2016,Mon Dec 05 07:36:46 PST 2016,Mon Dec 05 07:37:46 PST 2016,2016-12-05 15:38:39 UTC,,,58,100% (12/12),100% (12/12),100% (12/12),min_error,2,8,5,,,,,,,,
3OJX0UFJ008N27OFZIELF3VW57E9UA,3R4042Q91D6QAQQL07PUNF8UE8DFFL,Rate similarity of GIFs,Rate overall similarity between the content of two GIFs,"image, gif, similarity, rate",$0.10,Mon Dec 05 07:23:52 PST 2016,25,BatchId:2618959;,1800,60,Mon Dec 12 07:23:52 PST 2016,,,3GNA64GUZF5EWBCG5LM0H6OM3PK5QO,AX38A9YR40H0I,Approved,Mon Dec 05 07:37:32 PST 2016,Mon Dec 05 07:38:24 PST 2016,Mon Dec 05 07:39:24 PST 2016,2016-12-05 15:39:39 UTC,,,52,100% (8/8),100% (8/8),100% (8/8),min_error,4,8,6,,,,,,,,
3OJX0UFJ008N27OFZIELF3VW57E9UA,3R4042Q91D6QAQQL07PUNF8UE8DFFL,Rate similarity of GIFs,Rate overall similarity between the content of two GIFs,"image, gif, similarity, rate",$0.10,Mon Dec 05 07:23:52 PST 2016,25,BatchId:2618959;,1800,60,Mon Dec 12 07:23:52 PST 2016,,,3JC6VJ2SACKM9V5ZGPPER69HZ7Z5AI,A19ML8BA70DV09,Approved,Mon Dec 05 07:40:38 PST 2016,Mon Dec 05 07:42:17 PST 2016,Mon Dec 05 07:43:17 PST 2016,2016-12-05 15:43:39 UTC,,,99,100% (1/1),100% (1/1),100% (1/1),min_error,1,6,4,,,,,,,,
3OJX0UFJ008N27OFZIELF3VW57E9UA,3R4042Q91D6QAQQL07PUNF8UE8DFFL,Rate similarity of GIFs,Rate overall similarity between the content of two GIFs,"image, gif, similarity, rate",$0.10,Mon Dec 05 07:23:52 PST 2016,25,BatchId:2618959;,1800,60,Mon Dec 12 07:23:52 PST 2016,,,3KRVW3HTZOMOHYCZPOSRT8E978UMSJ,A27IABVBUZ9X8Z,Approved,Mon Dec 05 07:33:29 PST 2016,Mon Dec 05 07:33:49 PST 2016,Mon Dec 05 07:34:49 PST 2016,2016-12-05 15:35:39 UTC,,,20,100% (12/12),100% (12/12),100% (12/12),min_error,1,9,8,,,,,,,,
3OJX0UFJ008N27OFZIELF3VW57E9UA,3R4042Q91D6QAQQL07PUNF8UE8DFFL,Rate similarity of GIFs,Rate overall similarity between the content of two GIFs,"image, gif, similarity, rate",$0.10,Mon Dec 05 07:23:52 PST 2016,25,BatchId:2618959;,1800,60,Mon Dec 12 07:23:52 PST 2016,,,3LO69W1SU4E1LBLNUCXV4HGHJS8LGU,A3EBUBRYCKB6AF,Approved,Mon Dec 05 07:27:24 PST 2016,Mon Dec 05 07:41:35 PST 2016,Mon Dec 05 07:42:35 PST 2016,2016-12-05 15:42:39 UTC,,,851,100% (12/12),100% (12/12),100% (12/12),min_error,1,9,9,,,,,,,,
3OJX0UFJ008N27OFZIELF3VW57E9UA,3R4042Q91D6QAQQL07PUNF8UE8DFFL,Rate similarity of GIFs,Rate overall similarity between the content of two GIFs,"image, gif, similarity, rate",$0.10,Mon Dec 05 07:23:52 PST 2016,25,BatchId:2618959;,1800,60,Mon Dec 12 07:23:52 PST 2016,,,3N2BF7Y2VRVZRPYJEUGSPU77YXDMHY,A10GZ0SWBZIRBK,Approved,Mon Dec 05 07:33:09 PST 2016,Mon Dec 05 07:33:22 PST 2016,Mon Dec 05 07:34:22 PST 2016,2016-12-05 15:34:39 UTC,,,13,100% (12/12),100% (12/12),100% (12/12),min_error,1,9,9,,,,,,,,
3OJX0UFJ008N27OFZIELF3VW57E9UA,3R4042Q91D6QAQQL07PUNF8UE8DFFL,Rate similarity of GIFs,Rate overall similarity between the content of two GIFs,"image, gif, similarity, rate",$0.10,Mon Dec 05 07:23:52 PST 2016,25,BatchId:2618959;,1800,60,Mon Dec 12 07:23:52 PST 2016,,,3OS46CRSLG02KN8BW3QFFZ1UGCCV6Q,A18NJWT12D7QU4,Approved,Mon Dec 05 07:45:39 PST 2016,Mon Dec 05 07:45:54 PST 2016,Mon Dec 05 07:46:54 PST 2016,2016-12-05 15:47:39 UTC,,,15,100% (9/9),100% (9/9),100% (9/9),min_error,5,6,7,,,,,,,,
